timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
17.8233,12,37,173,3.2252,3.4136,5.9995,9.9670,180,0,"",0.1006,-0.0020,0.0291,0.0394,0.0464,-0.0054,0.0095,0.0491,0.4271,2.2096,-15.3482,13.1405,85.7816,1.3183,False,False,"Parcel_1","-15.077:0.700:14.234","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.507:0.050:2.679|H2:-22.124:0.050:6.942|H3:-21.331:0.050:-1.301|H4:-20.826:0.050:-0.229|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.507:0.050:2.679","0.033:0.000:-0.655","-22.124:0.050:6.942","0.024:0.000:-0.656","-21.331:0.050:-1.301","0.017:0.000:-0.800","-20.826:0.050:-0.229","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.343,"Nominal",8.031,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:17.823|H2:9.792|H3:17.823|H4:17.823|H5:17.823|F1:17.823|F2:17.823","H1:0.000|H2:8.031|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:MISSING|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","17.823",True,True
17.9252,12,37,174,3.0901,3.2544,6.0348,9.9816,180,0,"",-0.0472,-0.0633,0.0040,-0.0040,0.0169,0.0236,0.0444,0.0409,1.8655,1.7158,-15.2001,13.1452,86.8911,1.7907,False,False,"Parcel_1","-14.959:0.700:14.203","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.503:0.050:2.612|H2:-21.930:0.050:1.610|H3:-21.330:0.050:-1.382|H4:-20.826:0.050:-0.295|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.503:0.050:2.612","0.033:0.000:-0.655","-21.930:0.050:1.610","0.024:0.000:-0.656","-21.330:0.050:-1.382","0.017:0.000:-0.800","-20.826:0.050:-0.295","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.339,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:17.925|H2:17.925|H3:17.925|H4:17.925|H5:17.925|F1:17.925|F2:17.925","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","17.925",True,True
18.0320,12,37,175,2.9824,3.0919,6.0872,9.9673,180,0,"",-0.0573,-0.0177,0.0443,-0.0146,-0.0014,0.0148,0.0345,0.0285,1.3838,1.1430,-15.0907,13.1580,79.3032,1.2634,False,False,"Parcel_1","-14.835:0.700:14.170","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.500:0.050:2.542|H2:-21.928:0.050:1.540|H3:-21.328:0.050:-1.468|H4:-20.825:0.050:-0.365|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.500:0.050:2.542","0.033:0.000:-0.655","-21.928:0.050:1.540","0.024:0.000:-0.656","-21.328:0.050:-1.468","0.017:0.000:-0.800","-20.825:0.050:-0.365","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.334,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:18.032|H2:18.032|H3:18.032|H4:18.032|H5:18.032|F1:18.032|F2:18.032","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","18.032",True,True
18.1359,12,37,176,2.8761,2.9909,6.0901,10.0000,180,0,"",0.0184,-0.0028,-0.0426,-0.0164,-0.0141,-0.0007,0.0424,0.0327,1.6878,1.3032,-14.9496,13.1889,75.2765,1.4955,False,False,"Parcel_1","-14.715:0.700:14.138","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.496:0.050:2.474|H2:-21.925:0.050:1.472|H3:-21.326:0.050:-1.551|H4:-20.825:0.050:-0.434|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.496:0.050:2.474","0.033:0.000:-0.655","-21.925:0.050:1.472","0.024:0.000:-0.656","-21.326:0.050:-1.551","0.017:0.000:-0.800","-20.825:0.050:-0.434","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.329,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:18.136|H2:18.136|H3:18.136|H4:18.136|H5:18.136|F1:18.136|F2:18.136","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","18.136",True,True
18.2387,12,37,177,2.7297,2.8591,6.1459,9.9824,180,0,"",0.0012,-0.0192,-0.0799,0.0010,-0.0022,-0.0020,0.0359,0.0246,1.4762,1.0112,-14.8458,13.2116,75.4380,1.2437,False,False,"Parcel_1","-14.595:0.700:14.107","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.493:0.050:2.406|H2:-21.923:0.050:1.404|H3:-21.324:0.050:-1.633|H4:-20.825:0.050:-0.501|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.493:0.050:2.406","0.033:0.000:-0.655","-21.923:0.050:1.404","0.024:0.000:-0.656","-21.324:0.050:-1.633","0.017:0.000:-0.800","-20.825:0.050:-0.501","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.325,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:18.239|H2:18.239|H3:18.239|H4:18.239|H5:18.239|F1:18.239|F2:18.239","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","18.239",True,True
18.3426,12,37,178,2.6322,2.7992,6.1953,10.0000,180,0,"",0.0400,0.0307,0.0629,-0.0068,-0.0244,0.0230,0.0220,0.0321,0.8742,1.2737,-14.7185,13.2350,81.6451,1.0739,False,False,"Parcel_1","-14.475:0.700:14.075","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.490:0.050:2.338|H2:-21.920:0.050:1.336|H3:-21.323:0.050:-1.716|H4:-20.825:0.050:-0.569|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.490:0.050:2.338","0.033:0.000:-0.655","-21.920:0.050:1.336","0.024:0.000:-0.656","-21.323:0.050:-1.716","0.017:0.000:-0.800","-20.825:0.050:-0.569","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.320,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:18.343|H2:18.343|H3:18.343|H4:18.343|H5:18.343|F1:18.343|F2:18.343","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","18.343",True,True
18.4454,12,37,179,2.4978,2.6199,6.2015,9.9857,180,0,"",-0.1430,-0.0471,0.1110,-0.0167,-0.0091,-0.0234,0.0177,0.0220,0.7455,0.9277,-14.6176,13.2472,81.7642,0.8366,False,False,"Parcel_1","-14.355:0.700:14.043","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.486:0.050:2.271|H2:-21.918:0.050:1.269|H3:-21.321:0.050:-1.798|H4:-20.824:0.050:-0.637|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.486:0.050:2.271","0.033:0.000:-0.655","-21.918:0.050:1.269","0.024:0.000:-0.656","-21.321:0.050:-1.798","0.017:0.000:-0.800","-20.824:0.050:-0.637","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.315,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:18.445|H2:18.445|H3:18.445|H4:18.445|H5:18.445|F1:18.445|F2:18.445","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","18.445",True,True
18.5454,12,37,180,2.3900,2.5253,6.2500,9.9659,180,0,"",-0.0003,0.0226,0.0262,0.0244,-0.0179,-0.0367,0.0379,0.0186,1.5950,0.7838,-14.5086,13.2711,74.9846,1.1894,False,False,"Parcel_1","-14.239:0.700:14.013","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.483:0.050:2.205|H2:-21.916:0.050:1.203|H3:-21.319:0.050:-1.878|H4:-20.824:0.050:-0.702|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.483:0.050:2.205","0.033:0.000:-0.655","-21.916:0.050:1.203","0.024:0.000:-0.656","-21.319:0.050:-1.878","0.017:0.000:-0.800","-20.824:0.050:-0.702","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.311,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:18.545|H2:18.545|H3:18.545|H4:18.545|H5:18.545|F1:18.545|F2:18.545","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","18.545",True,True
18.6489,12,37,181,2.2630,2.3974,6.2543,10.0000,180,0,"",-0.0779,-0.0037,0.0731,-0.0193,0.0058,0.0110,0.0276,0.0381,1.1420,1.5773,-14.3448,13.3176,76.2747,1.3597,False,False,"Parcel_1","-14.119:0.700:13.981","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.480:0.050:2.138|H2:-21.913:0.050:1.135|H3:-21.317:0.050:-1.961|H4:-20.824:0.050:-0.770|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.480:0.050:2.138","0.033:0.000:-0.655","-21.913:0.050:1.135","0.024:0.000:-0.656","-21.317:0.050:-1.961","0.017:0.000:-0.800","-20.824:0.050:-0.770","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.306,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:18.649|H2:18.649|H3:18.649|H4:18.649|H5:18.649|F1:18.649|F2:18.649","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","18.649",True,True
18.7537,12,37,182,2.1555,2.2238,6.3455,10.0000,180,0,"",-0.0547,0.0005,0.0099,-0.0126,-0.0238,0.0076,0.0103,0.0366,0.3991,1.4165,-14.2184,13.3417,82.9455,0.9078,False,False,"Parcel_1","-13.998:0.700:13.949","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.476:0.050:2.069|H2:-21.911:0.050:1.067|H3:-21.316:0.050:-2.045|H4:-20.824:0.050:-0.839|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.476:0.050:2.069","0.033:0.000:-0.655","-21.911:0.050:1.067","0.024:0.000:-0.656","-21.316:0.050:-2.045","0.017:0.000:-0.800","-20.824:0.050:-0.839","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.301,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:18.754|H2:18.754|H3:18.754|H4:18.754|H5:18.754|F1:18.754|F2:18.754","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","18.754",True,True
18.8562,12,37,183,2.0171,2.1101,6.3222,9.9758,180,0,"",0.0116,0.0094,0.0478,0.0421,0.0196,-0.0064,0.0298,0.0267,1.2377,1.1081,-14.1098,13.3502,87.3945,1.1729,False,False,"Parcel_1","-13.879:0.700:13.917","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.473:0.050:2.002|H2:-21.908:0.050:0.999|H3:-21.314:0.050:-2.127|H4:-20.823:0.050:-0.906|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.473:0.050:2.002","0.033:0.000:-0.655","-21.908:0.050:0.999","0.024:0.000:-0.656","-21.314:0.050:-2.127","0.017:0.000:-0.800","-20.823:0.050:-0.906","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.297,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:18.856|H2:18.856|H3:18.856|H4:18.856|H5:18.856|F1:18.856|F2:18.856","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","18.856",True,True
18.9587,12,37,184,1.8949,1.9747,6.3760,9.9903,180,0,"",0.0237,0.0138,-0.0171,-0.0299,-0.0112,-0.0168,0.0349,0.0379,1.3832,1.5018,-13.9849,13.3631,83.0970,1.4425,False,False,"Parcel_1","-13.760:0.700:13.886","P3","D1-Electronics","ATD-T2-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,True,True,False,True,True,True,"H1:-22.470:0.050:1.935|H2:-21.906:0.050:0.932|H3:-21.312:0.050:-2.209|H4:-20.823:0.050:-0.973|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.002:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.470:0.050:1.935","0.033:0.000:-0.655","-21.906:0.050:0.932","0.024:0.000:-0.656","-21.312:0.050:-2.209","0.017:0.000:-0.800","-20.823:0.050:-0.973","0.002:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.292,"Nominal",0.000,1,"NavigateToDestination:Forward",True,True,True,True,True,True,"H1:18.959|H2:18.959|H3:18.959|H4:18.959|H5:18.959|F1:18.959|F2:18.959","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","18.959",True,True
