timestamp,scenario_id,episode_id,step_id,execution_mode,policy_id,selected_action,collision_risk,predicted_minimum_separation,time_to_closest_approach,shadow_hold,reason
19.9257,1,123,176,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,43.5437,4.0000,False,"Trusted context is safe for the current task action"
20.0307,1,123,177,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,43.8121,4.0000,False,"Trusted context is safe for the current task action"
20.1691,1,123,178,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,43.9735,4.0000,False,"Trusted context is safe for the current task action"
20.2757,1,123,179,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.5352,1.9638,False,"Trusted context is safe for the current task action"
20.3839,1,123,180,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.5887,0.0000,False,"Trusted context is safe for the current task action"
20.5037,1,123,181,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.5130,2.7191,False,"Trusted context is safe for the current task action"
20.6055,1,123,182,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.3076,4.0000,False,"Trusted context is safe for the current task action"
20.7220,1,123,183,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.0883,4.0000,False,"Trusted context is safe for the current task action"
20.8274,1,123,184,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.5423,1.0743,False,"Trusted context is safe for the current task action"
20.9308,1,123,185,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.1456,4.0000,False,"Trusted context is safe for the current task action"
21.0406,1,123,186,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.5483,0.0000,False,"Trusted context is safe for the current task action"
21.1430,1,123,187,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.1202,4.0000,False,"Trusted context is safe for the current task action"
21.2508,1,123,188,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.5723,0.0000,False,"Trusted context is safe for the current task action"
21.3740,1,123,189,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.5942,0.0000,False,"Trusted context is safe for the current task action"
21.4955,1,123,190,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.6231,0.0000,False,"Trusted context is safe for the current task action"
21.6203,1,123,191,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.6668,0.0000,False,"Trusted context is safe for the current task action"
21.7395,1,123,192,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.7092,0.0000,False,"Trusted context is safe for the current task action"
21.8515,1,123,193,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.7444,0.0000,False,"Trusted context is safe for the current task action"
21.9612,1,123,194,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.7982,0.0000,False,"Trusted context is safe for the current task action"
22.0636,1,123,195,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.8426,0.0000,False,"Trusted context is safe for the current task action"
22.1645,1,123,196,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.8945,0.0000,False,"Trusted context is safe for the current task action"
22.2646,1,123,197,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,44.9552,0.0000,False,"Trusted context is safe for the current task action"
22.3843,1,123,198,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.0400,0.0000,False,"Trusted context is safe for the current task action"
22.5012,1,123,199,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.1370,0.0000,False,"Trusted context is safe for the current task action"
22.6103,1,123,200,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.2050,0.0000,False,"Trusted context is safe for the current task action"
22.7206,1,123,201,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.3188,0.0000,False,"Trusted context is safe for the current task action"
22.8352,1,123,202,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.4153,0.0000,False,"Trusted context is safe for the current task action"
22.9391,1,123,203,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.4996,0.0000,False,"Trusted context is safe for the current task action"
23.0572,1,123,204,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.6151,0.0000,False,"Trusted context is safe for the current task action"
23.1790,1,123,205,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.7256,0.0000,False,"Trusted context is safe for the current task action"
23.2798,1,123,206,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.8093,0.0000,False,"Trusted context is safe for the current task action"
23.3979,1,123,207,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,45.8992,0.0000,False,"Trusted context is safe for the current task action"
23.5155,1,123,208,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.0027,0.0000,False,"Trusted context is safe for the current task action"
23.6183,1,123,209,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.0869,0.0000,False,"Trusted context is safe for the current task action"
23.7551,1,123,210,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.1882,0.0000,False,"Trusted context is safe for the current task action"
23.8609,1,123,211,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.2757,0.0000,False,"Trusted context is safe for the current task action"
23.9656,1,123,212,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.3458,0.0000,False,"Trusted context is safe for the current task action"
24.0692,1,123,213,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.4094,0.0000,False,"Trusted context is safe for the current task action"
24.1760,1,123,214,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.5217,0.0000,False,"Trusted context is safe for the current task action"
24.2763,1,123,215,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.5871,0.0000,False,"Trusted context is safe for the current task action"
24.4191,1,123,216,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.7346,0.0000,False,"Trusted context is safe for the current task action"
24.5291,1,123,217,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.8151,0.0000,False,"Trusted context is safe for the current task action"
24.6463,1,123,218,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,46.9457,0.0000,False,"Trusted context is safe for the current task action"
24.7604,1,123,219,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.0391,0.0000,False,"Trusted context is safe for the current task action"
24.8741,1,123,220,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.1402,0.0000,False,"Trusted context is safe for the current task action"
24.9818,1,123,221,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.2468,0.0000,False,"Trusted context is safe for the current task action"
25.0920,1,123,222,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.3454,0.0000,False,"Trusted context is safe for the current task action"
25.2084,1,123,223,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.4539,0.0000,False,"Trusted context is safe for the current task action"
25.3106,1,123,224,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.5308,0.0000,False,"Trusted context is safe for the current task action"
25.4278,1,123,225,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.6422,0.0000,False,"Trusted context is safe for the current task action"
25.5346,1,123,226,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.6984,0.0000,False,"Trusted context is safe for the current task action"
25.6370,1,123,227,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.7853,0.0000,False,"Trusted context is safe for the current task action"
25.7391,1,123,228,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.8724,0.0000,False,"Trusted context is safe for the current task action"
25.8476,1,123,229,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,47.9524,0.0000,False,"Trusted context is safe for the current task action"
25.9574,1,123,230,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.0190,0.0000,False,"Trusted context is safe for the current task action"
26.0651,1,123,231,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.0945,0.0000,False,"Trusted context is safe for the current task action"
26.1756,1,123,232,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.1462,0.0000,False,"Trusted context is safe for the current task action"
26.2829,1,123,233,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.2088,0.0000,False,"Trusted context is safe for the current task action"
26.3925,1,123,234,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.2640,0.0000,False,"Trusted context is safe for the current task action"
26.5012,1,123,235,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.3580,0.0000,False,"Trusted context is safe for the current task action"
26.6123,1,123,236,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.4364,0.0000,False,"Trusted context is safe for the current task action"
26.7227,1,123,237,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.5026,0.0000,False,"Trusted context is safe for the current task action"
26.8363,1,123,238,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.5519,0.0000,False,"Trusted context is safe for the current task action"
26.9378,1,123,239,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.6137,0.0000,False,"Trusted context is safe for the current task action"
27.1176,1,123,240,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.7348,0.0000,False,"Trusted context is safe for the current task action"
27.2232,1,123,241,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.7689,0.0000,False,"Trusted context is safe for the current task action"
27.3254,1,123,242,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.8300,0.0000,False,"Trusted context is safe for the current task action"
27.4327,1,123,243,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.8721,0.0000,False,"Trusted context is safe for the current task action"
27.5490,1,123,244,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.8996,0.0000,False,"Trusted context is safe for the current task action"
27.6600,1,123,245,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,48.9885,0.0000,False,"Trusted context is safe for the current task action"
27.7713,1,123,246,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,49.1232,0.0000,False,"Trusted context is safe for the current task action"
27.8975,1,123,247,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,49.3025,0.0000,False,"Trusted context is safe for the current task action"
28.0027,1,123,248,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,49.4232,0.0000,False,"Trusted context is safe for the current task action"
28.1192,1,123,249,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,49.5764,0.0000,False,"Trusted context is safe for the current task action"
28.2397,1,123,250,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,49.7480,0.0000,False,"Trusted context is safe for the current task action"
28.3724,1,123,251,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,49.9034,0.0000,False,"Trusted context is safe for the current task action"
28.4825,1,123,252,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,50.0509,0.0000,False,"Trusted context is safe for the current task action"
28.5963,1,123,253,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,50.2015,0.0000,False,"Trusted context is safe for the current task action"
28.7114,1,123,254,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,50.3325,0.0000,False,"Trusted context is safe for the current task action"
28.8247,1,123,255,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,50.4576,0.0000,False,"Trusted context is safe for the current task action"
28.9278,1,123,256,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,50.5952,0.0000,False,"Trusted context is safe for the current task action"
29.0319,1,123,257,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,50.7154,0.0000,False,"Trusted context is safe for the current task action"
29.1515,1,123,258,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,50.8910,0.0000,False,"Trusted context is safe for the current task action"
29.2552,1,123,259,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,51.0550,0.0000,False,"Trusted context is safe for the current task action"
29.3694,1,123,260,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,51.1967,0.0000,False,"Trusted context is safe for the current task action"
29.4879,1,123,261,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,51.3841,0.0000,False,"Trusted context is safe for the current task action"
29.6245,1,123,262,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,51.6064,0.0000,False,"Trusted context is safe for the current task action"
29.7395,1,123,263,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,51.7575,0.0000,False,"Trusted context is safe for the current task action"
29.8548,1,123,264,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,51.9751,0.0000,False,"Trusted context is safe for the current task action"
29.9705,1,123,265,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,52.1187,0.0000,False,"Trusted context is safe for the current task action"
30.0826,1,123,266,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,52.2972,0.0000,False,"Trusted context is safe for the current task action"
30.2018,1,123,267,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,52.4276,0.0000,False,"Trusted context is safe for the current task action"
30.3106,1,123,268,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,52.5993,0.0000,False,"Trusted context is safe for the current task action"
30.4128,1,123,269,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,52.7626,0.0000,False,"Trusted context is safe for the current task action"
30.5196,1,123,270,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,52.8772,0.0000,False,"Trusted context is safe for the current task action"
30.6668,1,123,271,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,53.1259,0.0000,False,"Trusted context is safe for the current task action"
30.7694,1,123,272,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,53.2662,0.0000,False,"Trusted context is safe for the current task action"
30.8702,1,123,273,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,53.4103,0.0000,False,"Trusted context is safe for the current task action"
30.9726,1,123,274,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,53.5197,0.0000,False,"Trusted context is safe for the current task action"
31.0759,1,123,275,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,53.6596,0.0000,False,"Trusted context is safe for the current task action"
31.1808,1,123,276,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,53.7963,0.0000,False,"Trusted context is safe for the current task action"
31.3075,1,123,277,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,53.9681,0.0000,False,"Trusted context is safe for the current task action"
31.4099,1,123,278,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,54.0829,0.0000,False,"Trusted context is safe for the current task action"
31.5162,1,123,279,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,54.2198,0.0000,False,"Trusted context is safe for the current task action"
31.6326,1,123,280,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,54.3501,0.0000,False,"Trusted context is safe for the current task action"
31.7471,1,123,281,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,54.4762,0.0000,False,"Trusted context is safe for the current task action"
31.8615,1,123,282,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,54.6061,0.0000,False,"Trusted context is safe for the current task action"
31.9675,1,123,283,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,54.7121,0.0000,False,"Trusted context is safe for the current task action"
32.1115,1,123,284,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,54.8790,0.0000,False,"Trusted context is safe for the current task action"
32.2217,1,123,285,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,54.9923,0.0000,False,"Trusted context is safe for the current task action"
32.3349,1,123,286,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,55.1209,0.0000,False,"Trusted context is safe for the current task action"
32.4537,1,123,287,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,55.2757,0.0000,False,"Trusted context is safe for the current task action"
32.5623,1,123,288,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,55.4110,0.0000,False,"Trusted context is safe for the current task action"
32.6699,1,123,289,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,55.5247,0.0000,False,"Trusted context is safe for the current task action"
32.7756,1,123,290,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,55.6523,0.0000,False,"Trusted context is safe for the current task action"
32.8875,1,123,291,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,55.7800,0.0000,False,"Trusted context is safe for the current task action"
32.9939,1,123,292,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,55.8886,0.0000,False,"Trusted context is safe for the current task action"
33.0939,1,123,293,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,56.0196,0.0000,False,"Trusted context is safe for the current task action"
33.1993,1,123,294,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,56.1282,0.0000,False,"Trusted context is safe for the current task action"
33.2993,1,123,295,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,56.2458,0.0000,False,"Trusted context is safe for the current task action"
33.4068,1,123,296,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,56.3875,0.0000,False,"Trusted context is safe for the current task action"
33.5168,1,123,297,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,56.5437,0.0000,False,"Trusted context is safe for the current task action"
33.6312,1,123,298,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,56.6886,0.0000,False,"Trusted context is safe for the current task action"
33.7362,1,123,299,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,56.7965,0.0000,False,"Trusted context is safe for the current task action"
33.8501,1,123,300,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,56.9355,0.0000,False,"Trusted context is safe for the current task action"
33.9615,1,123,301,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,57.0559,0.0000,False,"Trusted context is safe for the current task action"
34.0721,1,123,302,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,57.1562,0.0000,False,"Trusted context is safe for the current task action"
34.1847,1,123,303,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,57.2732,0.0000,False,"Trusted context is safe for the current task action"
34.2989,1,123,304,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,57.3843,0.0000,False,"Trusted context is safe for the current task action"
34.4044,1,123,305,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,57.5006,0.0000,False,"Trusted context is safe for the current task action"
34.5227,1,123,306,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,57.6317,0.0000,False,"Trusted context is safe for the current task action"
34.6338,1,123,307,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,57.7549,0.0000,False,"Trusted context is safe for the current task action"
34.7436,1,123,308,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,57.8761,0.0000,False,"Trusted context is safe for the current task action"
34.8478,1,123,309,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,57.9866,0.0000,False,"Trusted context is safe for the current task action"
34.9605,1,123,310,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,58.1537,0.0000,False,"Trusted context is safe for the current task action"
35.0791,1,123,311,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,58.3314,0.0000,False,"Trusted context is safe for the current task action"
35.1824,1,123,312,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,58.4503,0.0000,False,"Trusted context is safe for the current task action"
35.3291,1,123,313,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,58.6636,0.0000,False,"Trusted context is safe for the current task action"
35.4357,1,123,314,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,58.8032,0.0000,False,"Trusted context is safe for the current task action"
35.5510,1,123,315,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,58.9661,0.0000,False,"Trusted context is safe for the current task action"
35.6592,1,123,316,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,59.1797,0.0000,False,"Trusted context is safe for the current task action"
35.7690,1,123,317,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,59.3231,0.0000,False,"Trusted context is safe for the current task action"
35.8819,1,123,318,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,59.5259,0.0000,False,"Trusted context is safe for the current task action"
35.9884,1,123,319,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,59.6658,0.0000,False,"Trusted context is safe for the current task action"
36.1051,1,123,320,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,59.8896,0.0000,False,"Trusted context is safe for the current task action"
36.2094,1,123,321,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,60.0299,0.0000,False,"Trusted context is safe for the current task action"
36.3522,1,123,322,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,60.2604,0.0000,False,"Trusted context is safe for the current task action"
36.4574,1,123,323,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,60.4197,0.0000,False,"Trusted context is safe for the current task action"
36.5705,1,123,324,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,60.5519,0.0000,False,"Trusted context is safe for the current task action"
36.6808,1,123,325,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,60.7072,0.0000,False,"Trusted context is safe for the current task action"
36.7962,1,123,326,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,60.8807,0.0000,False,"Trusted context is safe for the current task action"
36.8994,1,123,327,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,61.0322,0.0000,False,"Trusted context is safe for the current task action"
37.0158,1,123,328,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,61.1840,0.0000,False,"Trusted context is safe for the current task action"
37.1278,1,123,329,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,61.3641,0.0000,False,"Trusted context is safe for the current task action"
37.2409,1,123,330,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,61.5191,0.0000,False,"Trusted context is safe for the current task action"
37.3496,1,123,331,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,61.6856,0.0000,False,"Trusted context is safe for the current task action"
37.4607,1,123,332,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,61.8552,0.0000,False,"Trusted context is safe for the current task action"
37.5718,1,123,333,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,61.9993,0.0000,False,"Trusted context is safe for the current task action"
37.6799,1,123,334,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,62.1375,0.0000,False,"Trusted context is safe for the current task action"
37.8217,1,123,335,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,62.3571,0.0000,False,"Trusted context is safe for the current task action"
37.9335,1,123,336,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,62.5119,0.0000,False,"Trusted context is safe for the current task action"
38.0481,1,123,337,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,62.6828,0.0000,False,"Trusted context is safe for the current task action"
38.1579,1,123,338,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,62.8542,0.0000,False,"Trusted context is safe for the current task action"
38.2760,1,123,339,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,63.0320,0.0000,False,"Trusted context is safe for the current task action"
38.3868,1,123,340,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,63.2178,0.0000,False,"Trusted context is safe for the current task action"
38.5056,1,123,341,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,63.4026,0.0000,False,"Trusted context is safe for the current task action"
38.6168,1,123,342,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,63.5538,0.0000,False,"Trusted context is safe for the current task action"
38.7273,1,123,343,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,63.7522,0.0000,False,"Trusted context is safe for the current task action"
38.8414,1,123,344,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,63.9183,0.0000,False,"Trusted context is safe for the current task action"
38.9498,1,123,345,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,64.1142,0.0000,False,"Trusted context is safe for the current task action"
39.0600,1,123,346,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,64.2824,0.0000,False,"Trusted context is safe for the current task action"
39.1617,1,123,347,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,64.4447,0.0000,False,"Trusted context is safe for the current task action"
39.2758,1,123,348,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,64.6573,0.0000,False,"Trusted context is safe for the current task action"
39.3968,1,123,349,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,64.8403,0.0000,False,"Trusted context is safe for the current task action"
39.5086,1,123,350,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,64.9915,0.0000,False,"Trusted context is safe for the current task action"
39.6169,1,123,351,"FullATADTRL",A1_SECURE_POLICY_PILOT_V1,"Forward",0.0000,65.1429,0.0000,False,"Trusted context is safe for the current task action"
