timestamp,scenario_id,episode_id,step_id,execution_mode,policy_id,selected_action,collision_risk,predicted_minimum_separation,time_to_closest_approach,safety_hold,reason
63.7368,1,89,560,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.5390,4.0000,True,"Predicted conflict cleared; resume the delivery route"
63.8562,1,89,561,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.8631,4.0000,True,"Predicted conflict cleared; resume the delivery route"
63.9728,1,89,562,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.8002,4.0000,True,"Predicted conflict cleared; resume the delivery route"
64.0917,1,89,563,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.7841,4.0000,True,"Predicted conflict cleared; resume the delivery route"
64.2133,1,89,564,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.7421,4.0000,True,"Predicted conflict cleared; resume the delivery route"
64.3282,1,89,565,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.7045,4.0000,True,"Predicted conflict cleared; resume the delivery route"
64.4474,1,89,566,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.6642,4.0000,True,"Predicted conflict cleared; resume the delivery route"
64.5681,1,89,567,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.1482,4.0000,True,"Predicted conflict cleared; resume the delivery route"
64.6790,1,89,568,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.2023,4.0000,True,"Predicted conflict cleared; resume the delivery route"
64.7900,1,89,569,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.5366,4.0000,True,"Predicted conflict cleared; resume the delivery route"
64.9074,1,89,570,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.0316,4.0000,True,"Predicted conflict cleared; resume the delivery route"
65.0328,1,89,571,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.4686,4.0000,True,"Predicted conflict cleared; resume the delivery route"
65.1525,1,89,572,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.0815,4.0000,True,"Predicted conflict cleared; resume the delivery route"
65.2756,1,89,573,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.9102,4.0000,True,"Predicted conflict cleared; resume the delivery route"
65.3890,1,89,574,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.2175,4.0000,True,"Predicted conflict cleared; resume the delivery route"
65.5104,1,89,575,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.2986,4.0000,True,"Predicted conflict cleared; resume the delivery route"
65.6357,1,89,576,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.2449,4.0000,True,"Predicted conflict cleared; resume the delivery route"
65.7588,1,89,577,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.2074,4.0000,True,"Predicted conflict cleared; resume the delivery route"
65.8890,1,89,578,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.1537,4.0000,True,"Predicted conflict cleared; resume the delivery route"
66.0144,1,89,579,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,22.1252,4.0000,True,"Predicted conflict cleared; resume the delivery route"
66.1346,1,89,580,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.5962,4.0000,True,"Predicted conflict cleared; resume the delivery route"
66.2585,1,89,581,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.6815,4.0000,True,"Predicted conflict cleared; resume the delivery route"
66.3725,1,89,582,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.8213,4.0000,True,"Predicted conflict cleared; resume the delivery route"
66.4950,1,89,583,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.7330,4.0000,True,"Predicted conflict cleared; resume the delivery route"
66.6068,1,89,584,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.7295,4.0000,True,"Predicted conflict cleared; resume the delivery route"
66.7147,1,89,585,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.8547,4.0000,True,"Predicted conflict cleared; resume the delivery route"
66.8245,1,89,586,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.7341,4.0000,True,"Predicted conflict cleared; resume the delivery route"
66.9446,1,89,587,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.7728,4.0000,True,"Predicted conflict cleared; resume the delivery route"
67.0599,1,89,588,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.2801,4.0000,True,"Predicted conflict cleared; resume the delivery route"
67.1774,1,89,589,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.6317,4.0000,True,"Predicted conflict cleared; resume the delivery route"
67.2934,1,89,590,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.6408,4.0000,True,"Predicted conflict cleared; resume the delivery route"
67.4109,1,89,591,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.6137,4.0000,True,"Predicted conflict cleared; resume the delivery route"
67.5229,1,89,592,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.5622,4.0000,True,"Predicted conflict cleared; resume the delivery route"
67.6386,1,89,593,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.4573,4.0000,True,"Predicted conflict cleared; resume the delivery route"
67.7501,1,89,594,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.4908,4.0000,True,"Predicted conflict cleared; resume the delivery route"
67.8632,1,89,595,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.3585,4.0000,True,"Predicted conflict cleared; resume the delivery route"
67.9907,1,89,596,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.4027,4.0000,True,"Predicted conflict cleared; resume the delivery route"
68.1080,1,89,597,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.3330,4.0000,True,"Predicted conflict cleared; resume the delivery route"
68.2214,1,89,598,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.3140,4.0000,True,"Predicted conflict cleared; resume the delivery route"
68.3390,1,89,599,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.2479,4.0000,True,"Predicted conflict cleared; resume the delivery route"
68.4579,1,89,600,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.2333,4.0000,True,"Predicted conflict cleared; resume the delivery route"
68.5669,1,89,601,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.1951,4.0000,True,"Predicted conflict cleared; resume the delivery route"
68.6971,1,89,602,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.1472,4.0000,True,"Predicted conflict cleared; resume the delivery route"
68.8286,1,89,603,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.1011,4.0000,True,"Predicted conflict cleared; resume the delivery route"
68.9518,1,89,604,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.0641,4.0000,True,"Predicted conflict cleared; resume the delivery route"
69.0684,1,89,605,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.0135,4.0000,True,"Predicted conflict cleared; resume the delivery route"
69.1908,1,89,606,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.9682,4.0000,True,"Predicted conflict cleared; resume the delivery route"
69.3079,1,89,607,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.2431,4.0000,True,"Predicted conflict cleared; resume the delivery route"
69.4276,1,89,608,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.9620,4.0000,True,"Predicted conflict cleared; resume the delivery route"
69.5406,1,89,609,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,21.0681,4.0000,True,"Predicted conflict cleared; resume the delivery route"
69.6542,1,89,610,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.8043,4.0000,True,"Predicted conflict cleared; resume the delivery route"
69.7629,1,89,611,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.7647,4.0000,True,"Predicted conflict cleared; resume the delivery route"
69.8660,1,89,612,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.6681,4.0000,True,"Predicted conflict cleared; resume the delivery route"
69.9825,1,89,613,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.6863,4.0000,True,"Predicted conflict cleared; resume the delivery route"
70.0909,1,89,614,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.6461,4.0000,True,"Predicted conflict cleared; resume the delivery route"
70.1968,1,89,615,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.5824,4.0000,True,"Predicted conflict cleared; resume the delivery route"
70.2972,1,89,616,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.5746,4.0000,True,"Predicted conflict cleared; resume the delivery route"
70.3975,1,89,617,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.5405,4.0000,True,"Predicted conflict cleared; resume the delivery route"
70.5231,1,89,618,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.4116,4.0000,True,"Predicted conflict cleared; resume the delivery route"
70.6294,1,89,619,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.3892,4.0000,True,"Predicted conflict cleared; resume the delivery route"
70.7483,1,89,620,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.3744,4.0000,True,"Predicted conflict cleared; resume the delivery route"
70.8825,1,89,621,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.2910,4.0000,True,"Predicted conflict cleared; resume the delivery route"
70.9984,1,89,622,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.3214,4.0000,True,"Predicted conflict cleared; resume the delivery route"
71.1054,1,89,623,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.2836,4.0000,True,"Predicted conflict cleared; resume the delivery route"
71.2192,1,89,624,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.0274,4.0000,True,"Predicted conflict cleared; resume the delivery route"
71.3425,1,89,625,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.1941,4.0000,True,"Predicted conflict cleared; resume the delivery route"
71.4570,1,89,626,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.1495,4.0000,True,"Predicted conflict cleared; resume the delivery route"
71.5732,1,89,627,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.1086,4.0000,True,"Predicted conflict cleared; resume the delivery route"
71.6957,1,89,628,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.0673,4.0000,True,"Predicted conflict cleared; resume the delivery route"
71.8102,1,89,629,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,20.0117,4.0000,True,"Predicted conflict cleared; resume the delivery route"
71.9258,1,89,630,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.9891,4.0000,True,"Predicted conflict cleared; resume the delivery route"
72.0408,1,89,631,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.9480,4.0000,True,"Predicted conflict cleared; resume the delivery route"
72.1702,1,89,632,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.8267,4.0000,True,"Predicted conflict cleared; resume the delivery route"
72.2915,1,89,633,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.5644,4.0000,True,"Predicted conflict cleared; resume the delivery route"
72.4039,1,89,634,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.8177,4.0000,True,"Predicted conflict cleared; resume the delivery route"
72.5196,1,89,635,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.5479,4.0000,True,"Predicted conflict cleared; resume the delivery route"
72.6417,1,89,636,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.7106,4.0000,True,"Predicted conflict cleared; resume the delivery route"
72.7654,1,89,637,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.6185,4.0000,True,"Predicted conflict cleared; resume the delivery route"
72.8898,1,89,638,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.6440,4.0000,True,"Predicted conflict cleared; resume the delivery route"
73.0271,1,89,639,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.5977,4.0000,True,"Predicted conflict cleared; resume the delivery route"
73.1371,1,89,640,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.5702,4.0000,True,"Predicted conflict cleared; resume the delivery route"
73.2450,1,89,641,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.5335,4.0000,True,"Predicted conflict cleared; resume the delivery route"
73.3701,1,89,642,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.3266,4.0000,True,"Predicted conflict cleared; resume the delivery route"
73.4812,1,89,643,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.4426,4.0000,True,"Predicted conflict cleared; resume the delivery route"
73.5992,1,89,644,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.4072,4.0000,True,"Predicted conflict cleared; resume the delivery route"
73.7165,1,89,645,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.0987,4.0000,True,"Predicted conflict cleared; resume the delivery route"
73.8235,1,89,646,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.3271,4.0000,True,"Predicted conflict cleared; resume the delivery route"
73.9323,1,89,647,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.2867,4.0000,True,"Predicted conflict cleared; resume the delivery route"
74.0418,1,89,648,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.6898,4.0000,True,"Predicted conflict cleared; resume the delivery route"
74.1547,1,89,649,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.2057,4.0000,True,"Predicted conflict cleared; resume the delivery route"
74.2707,1,89,650,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.1541,4.0000,True,"Predicted conflict cleared; resume the delivery route"
74.3838,1,89,651,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.1082,4.0000,True,"Predicted conflict cleared; resume the delivery route"
74.4997,1,89,652,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,19.0695,4.0000,True,"Predicted conflict cleared; resume the delivery route"
74.6147,1,89,653,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.2767,4.0000,True,"Predicted conflict cleared; resume the delivery route"
74.7241,1,89,654,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.9910,4.0000,True,"Predicted conflict cleared; resume the delivery route"
74.8417,1,89,655,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.8764,4.0000,True,"Predicted conflict cleared; resume the delivery route"
74.9535,1,89,656,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.6877,4.0000,True,"Predicted conflict cleared; resume the delivery route"
75.0727,1,89,657,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.8713,4.0000,True,"Predicted conflict cleared; resume the delivery route"
75.1767,1,89,658,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.8333,4.0000,True,"Predicted conflict cleared; resume the delivery route"
75.2864,1,89,659,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.7935,4.0000,True,"Predicted conflict cleared; resume the delivery route"
75.6515,1,89,660,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.6255,4.0000,True,"Predicted conflict cleared; resume the delivery route"
75.7744,1,89,661,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.6303,4.0000,True,"Predicted conflict cleared; resume the delivery route"
75.9036,1,89,662,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.2401,4.0000,True,"Predicted conflict cleared; resume the delivery route"
76.0389,1,89,663,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.5342,4.0000,True,"Predicted conflict cleared; resume the delivery route"
76.1738,1,89,664,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.3969,4.0000,True,"Predicted conflict cleared; resume the delivery route"
76.3111,1,89,665,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.4410,4.0000,True,"Predicted conflict cleared; resume the delivery route"
76.4359,1,89,666,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.9667,4.0000,True,"Predicted conflict cleared; resume the delivery route"
76.5631,1,89,667,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.3560,4.0000,True,"Predicted conflict cleared; resume the delivery route"
76.6924,1,89,668,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.3199,4.0000,True,"Predicted conflict cleared; resume the delivery route"
76.8134,1,89,669,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.0159,4.0000,True,"Predicted conflict cleared; resume the delivery route"
76.9322,1,89,670,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.2545,4.0000,True,"Predicted conflict cleared; resume the delivery route"
77.0552,1,89,671,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.2254,4.0000,True,"Predicted conflict cleared; resume the delivery route"
77.1831,1,89,672,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.7079,4.0000,True,"Predicted conflict cleared; resume the delivery route"
77.3180,1,89,673,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.1201,4.0000,True,"Predicted conflict cleared; resume the delivery route"
77.4488,1,89,674,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.0810,4.0000,True,"Predicted conflict cleared; resume the delivery route"
77.5758,1,89,675,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.3754,4.0000,True,"Predicted conflict cleared; resume the delivery route"
77.6781,1,89,676,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.7563,4.0000,True,"Predicted conflict cleared; resume the delivery route"
77.8101,1,89,677,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.9742,4.0000,True,"Predicted conflict cleared; resume the delivery route"
77.9322,1,89,678,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.6340,4.0000,True,"Predicted conflict cleared; resume the delivery route"
78.0610,1,89,679,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.5021,4.0000,True,"Predicted conflict cleared; resume the delivery route"
78.1933,1,89,680,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.8244,4.0000,True,"Predicted conflict cleared; resume the delivery route"
78.3342,1,89,681,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.7788,4.0000,True,"Predicted conflict cleared; resume the delivery route"
78.4666,1,89,682,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.4233,4.0000,True,"Predicted conflict cleared; resume the delivery route"
78.5859,1,89,683,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.3346,4.0000,True,"Predicted conflict cleared; resume the delivery route"
78.7082,1,89,684,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.6376,4.0000,True,"Predicted conflict cleared; resume the delivery route"
78.8401,1,89,685,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.5940,4.0000,True,"Predicted conflict cleared; resume the delivery route"
78.9719,1,89,686,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.0677,4.0000,True,"Predicted conflict cleared; resume the delivery route"
79.1015,1,89,687,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.5011,4.0000,True,"Predicted conflict cleared; resume the delivery route"
79.2214,1,89,688,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.0105,4.0000,True,"Predicted conflict cleared; resume the delivery route"
79.3641,1,89,689,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.4021,4.0000,True,"Predicted conflict cleared; resume the delivery route"
79.5008,1,89,690,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.3694,4.0000,True,"Predicted conflict cleared; resume the delivery route"
79.6270,1,89,691,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.3174,4.0000,True,"Predicted conflict cleared; resume the delivery route"
79.7699,1,89,692,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.2790,4.0000,True,"Predicted conflict cleared; resume the delivery route"
79.8888,1,89,693,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.1365,4.0000,True,"Predicted conflict cleared; resume the delivery route"
80.0199,1,89,694,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.2011,4.0000,True,"Predicted conflict cleared; resume the delivery route"
80.1248,1,89,695,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.1707,4.0000,True,"Predicted conflict cleared; resume the delivery route"
80.2728,1,89,696,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.7911,4.0000,True,"Predicted conflict cleared; resume the delivery route"
80.4047,1,89,697,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.5949,4.0000,True,"Predicted conflict cleared; resume the delivery route"
80.5355,1,89,698,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.6370,4.0000,True,"Predicted conflict cleared; resume the delivery route"
80.6735,1,89,699,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.9760,4.0000,True,"Predicted conflict cleared; resume the delivery route"
80.7942,1,89,700,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.9484,4.0000,True,"Predicted conflict cleared; resume the delivery route"
80.9158,1,89,701,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.8681,4.0000,True,"Predicted conflict cleared; resume the delivery route"
81.0423,1,89,702,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.3483,4.0000,True,"Predicted conflict cleared; resume the delivery route"
81.1853,1,89,703,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.8144,4.0000,True,"Predicted conflict cleared; resume the delivery route"
81.3091,1,89,704,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.7737,4.0000,True,"Predicted conflict cleared; resume the delivery route"
81.4460,1,89,705,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.7157,4.0000,True,"Predicted conflict cleared; resume the delivery route"
81.5915,1,89,706,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.4650,4.0000,True,"Predicted conflict cleared; resume the delivery route"
81.7311,1,89,707,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.6233,4.0000,True,"Predicted conflict cleared; resume the delivery route"
81.8550,1,89,708,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.5893,4.0000,True,"Predicted conflict cleared; resume the delivery route"
81.9838,1,89,709,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.5449,4.0000,True,"Predicted conflict cleared; resume the delivery route"
82.1112,1,89,710,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,16.5081,4.0000,True,"Predicted conflict cleared; resume the delivery route"
82.2500,1,89,711,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.9095,0.0000,True,"Predicted conflict cleared; resume the delivery route"
82.3831,1,89,712,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.9508,0.0000,True,"Predicted conflict cleared; resume the delivery route"
82.5115,1,89,713,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,17.9970,0.0000,True,"Predicted conflict cleared; resume the delivery route"
82.6185,1,89,714,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.0350,0.0000,True,"Predicted conflict cleared; resume the delivery route"
82.7235,1,89,715,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Wait,0.0000,18.0579,0.0000,True,"Predicted conflict cleared; resume the delivery route"
0.2574,1,90,1,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,51.2990,4.0000,False,"Trusted context is safe for the current task action"
0.4043,1,90,2,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,51.3612,4.0000,False,"Trusted context is safe for the current task action"
0.5130,1,90,3,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,50.4799,4.0000,False,"Trusted context is safe for the current task action"
0.6154,1,90,4,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,50.6425,4.0000,False,"Trusted context is safe for the current task action"
0.7429,1,90,5,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,50.4900,4.0000,False,"Trusted context is safe for the current task action"
0.8537,1,90,6,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,49.5381,4.0000,False,"Trusted context is safe for the current task action"
0.9756,1,90,7,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,49.5453,4.0000,False,"Trusted context is safe for the current task action"
1.1056,1,90,8,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,48.3389,4.0000,False,"Trusted context is safe for the current task action"
1.2182,1,90,9,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,49.1482,4.0000,False,"Trusted context is safe for the current task action"
1.3467,1,90,10,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,47.9590,4.0000,False,"Trusted context is safe for the current task action"
1.4657,1,90,11,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,46.9424,4.0000,False,"Trusted context is safe for the current task action"
1.5873,1,90,12,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,46.7546,4.0000,False,"Trusted context is safe for the current task action"
1.7090,1,90,13,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,46.9049,4.0000,False,"Trusted context is safe for the current task action"
1.8355,1,90,14,FullATADTRL,A1_SECURE_POLICY_PILOT_V1,Forward,0.0000,46.8074,4.0000,False,"Trusted context is safe for the current task action"
